county,precinct,office,district,candidate,party,election_day,early_voting,votes
Osceola,"Sylvan Township, Precinct 1",County Sheriff,,Under Vote Count,,100,6,106
Osceola,"Sylvan Township, Precinct 1",County Clerk,,Ballots Cast,,476,49,525
Osceola,"Sylvan Township, Precinct 1",County Clerk,,Tracey Cochran,Republican,366,41,407
Osceola,"Sylvan Township, Precinct 1",County Clerk,,Write-in,,4,1,5
Osceola,"Sylvan Township, Precinct 1",County Clerk,,Over Vote Count,,0,0,0
Osceola,"Sylvan Township, Precinct 1",County Clerk,,Under Vote Count,,106,7,113
Osceola,"Sylvan Township, Precinct 1",County Treasurer,,Ballots Cast,,476,49,525
Osceola,"Sylvan Township, Precinct 1",County Treasurer,,Tonia M. Hartline,Republican,363,40,403
Osceola,"Sylvan Township, Precinct 1",County Treasurer,,Write-in,,6,2,8
Osceola,"Sylvan Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0
Osceola,"Sylvan Township, Precinct 1",County Treasurer,,Under Vote Count,,107,7,114
Osceola,"Sylvan Township, Precinct 1",County Register of Deeds,,Ballots Cast,,476,49,525
Osceola,"Sylvan Township, Precinct 1",County Register of Deeds,,Heather E. Gray,Republican,362,40,402
Osceola,"Sylvan Township, Precinct 1",County Register of Deeds,,Write-in,,6,2,8
Osceola,"Sylvan Township, Precinct 1",County Register of Deeds,,Over Vote Count,,0,0,0
Osceola,"Sylvan Township, Precinct 1",County Register of Deeds,,Under Vote Count,,108,7,115
Osceola,"Sylvan Township, Precinct 1",County Road Commissioner,,Ballots Cast,,476,49,525
Osceola,"Sylvan Township, Precinct 1",County Road Commissioner,,Doug Kanouse,Republican,347,37,384
Osceola,"Sylvan Township, Precinct 1",County Road Commissioner,,Gary L. Wemple,Republican,317,36,353
Osceola,"Sylvan Township, Precinct 1",County Road Commissioner,,Write-in,,6,3,9
Osceola,"Sylvan Township, Precinct 1",County Road Commissioner,,Over Vote Count,,0,0,0
Osceola,"Sylvan Township, Precinct 1",County Road Commissioner,,Under Vote Count,,282,22,304
Osceola,"Sylvan Township, Precinct 1",County Drain Commissioner,,Ballots Cast,,476,49,525
Osceola,"Sylvan Township, Precinct 1",County Drain Commissioner,,David Belden,Republican,360,40,400
Osceola,"Sylvan Township, Precinct 1",County Drain Commissioner,,Write-in,,6,2,8
Osceola,"Sylvan Township, Precinct 1",County Drain Commissioner,,Over Vote Count,,0,0,0
Osceola,"Sylvan Township, Precinct 1",County Drain Commissioner,,Under Vote Count,,110,7,117
Osceola,"Sylvan Township, Precinct 1",County Surveyor,,Ballots Cast,,476,49,525
Osceola,"Sylvan Township, Precinct 1",County Surveyor,,Bill Sikkema,Republican,359,40,399
Osceola,"Sylvan Township, Precinct 1",County Surveyor,,Write-in,,6,2,8
Osceola,"Sylvan Township, Precinct 1",County Surveyor,,Over Vote Count,,1,0,1
Osceola,"Sylvan Township, Precinct 1",County Surveyor,,Under Vote Count,,110,7,117
Osceola,"Sylvan Township, Precinct 1",County Commissioner 4th District,,Ballots Cast,,476,49,525
Osceola,"Sylvan Township, Precinct 1",County Commissioner 4th District,,Timothy Michell,Republican,363,40,403
Osceola,"Sylvan Township, Precinct 1",County Commissioner 4th District,,Write-in,,5,2,7
Osceola,"Sylvan Township, Precinct 1",County Commissioner 4th District,,Over Vote Count,,0,0,0
Osceola,"Sylvan Township, Precinct 1",County Commissioner 4th District,,Under Vote Count,,108,7,115
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Supervisor,,Ballots Cast,,476,49,525
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Supervisor,,Angela Moore,Republican,364,40,404
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Supervisor,,Write-in,,6,2,8
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Supervisor,,Over Vote Count,,0,0,0
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Supervisor,,Under Vote Count,,106,7,113
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Clerk,,Ballots Cast,,476,49,525
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Clerk,,Terry Pritchard,Republican,373,40,413
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Clerk,,Write-in,,5,2,7
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Clerk,,Over Vote Count,,1,0,1
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Clerk,,Under Vote Count,,97,7,104
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Treasurer,,Ballots Cast,,476,49,525
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Treasurer,,Angela D. Reagan,Republican,364,40,404
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Treasurer,,Write-in,,5,2,7
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Treasurer,,Over Vote Count,,0,0,0
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Treasurer,,Under Vote Count,,107,7,114
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Trustee,,Ballots Cast,,476,49,525
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Trustee,,Jeffrey J. Reagan,Republican,321,36,357
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Trustee,,Sheila M. Robinson,Republican,339,37,376
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Trustee,,Write-in,,5,2,7
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Trustee,,Over Vote Count,,0,0,0
Osceola,"Sylvan Township, Precinct 1",Sylvan Township Trustee,,Under Vote Count,,287,23,310
Osceola,"Sylvan Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Ballots Cast,,476,49,525
Osceola,"Sylvan Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Andrew Fink,,194,19,213
Osceola,"Sylvan Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,183,19,202
Osceola,"Sylvan Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Write-in,,1,1,2
Osceola,"Sylvan Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Over Vote Count,,1,0,1
Osceola,"Sylvan Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Under Vote Count,,97,10,107
Osceola,"Sylvan Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Ballots Cast,,476,49,525
Osceola,"Sylvan Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,173,15,188
Osceola,"Sylvan Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Patrick William O'Grady,,203,22,225
Osceola,"Sylvan Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Write-in,,2,1,3
Osceola,"Sylvan Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Over Vote Count,,0,0,0
Osceola,"Sylvan Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Under Vote Count,,98,11,109
Osceola,"Sylvan Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Ballots Cast,,476,49,525
Osceola,"Sylvan Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Stephen L. Borrello,,290,33,323
Osceola,"Sylvan Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Write-in,,6,1,7
Osceola,"Sylvan Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Over Vote Count,,0,0,0
Osceola,"Sylvan Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Under Vote Count,,180,15,195
Osceola,"Sylvan Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Ballots Cast,,476,49,525
Osceola,"Sylvan Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Allie Greenleaf Maldonado,,285,33,318
Osceola,"Sylvan Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Write-in,,7,1,8
Osceola,"Sylvan Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Over Vote Count,,0,0,0
Osceola,"Sylvan Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Under Vote Count,,184,15,199
Osceola,"Sylvan Township, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Ballots Cast,,476,49,525
Osceola,"Sylvan Township, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Amy C. Clapp,,292,34,326
Osceola,"Sylvan Township, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Write-in,,5,1,6
Osceola,"Sylvan Township, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Over Vote Count,,1,0,1
Osceola,"Sylvan Township, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Under Vote Count,,178,14,192
Osceola,"Sylvan Township, Precinct 1",Judge of Probate District Court 18th District,,Ballots Cast,,476,49,525
Osceola,"Sylvan Township, Precinct 1",Judge of Probate District Court 18th District,,Tyler Thompson,,295,34,329
Osceola,"Sylvan Township, Precinct 1",Judge of Probate District Court 18th District,,Write-in,,6,1,7
Osceola,"Sylvan Township, Precinct 1",Judge of Probate District Court 18th District,,Over Vote Count,,0,0,0
Osceola,"Sylvan Township, Precinct 1",Judge of Probate District Court 18th District,,Under Vote Count,,175,14,189
Osceola,"Sylvan Township, Precinct 1",Board Member Evart School,,Ballots Cast,,475,49,524
Osceola,"Sylvan Township, Precinct 1",Board Member Evart School,,Brandon Dale Beard,,135,10,145
Osceola,"Sylvan Township, Precinct 1",Board Member Evart School,,Jamie Hulliberger,,156,29,185
Osceola,"Sylvan Township, Precinct 1",Board Member Evart School,,Patrick A. Tiedt,,148,14,162
Osceola,"Sylvan Township, Precinct 1",Board Member Evart School,,Kendall Wirth,,189,10,199
Osceola,"Sylvan Township, Precinct 1",Board Member Evart School,,Write-in,,1,2,3
Osceola,"Sylvan Township, Precinct 1",Board Member Evart School,,Over Vote Count,,2,0,2
Osceola,"Sylvan Township, Precinct 1",Board Member Evart School,,Under Vote Count,,319,33,352
Osceola,"Sylvan Township, Precinct 1",Board Member Marion School 6 Year Term,,Ballots Cast,,1,0,1
Osceola,"Sylvan Township, Precinct 1",Board Member Marion School 6 Year Term,,Terry Kischnick,,0,0,0
Osceola,"Sylvan Township, Precinct 1",Board Member Marion School 6 Year Term,,Over Vote Count,,0,0,0
Osceola,"Sylvan Township, Precinct 1",Board Member Marion School 6 Year Term,,Under Vote Count,,0,0,0
Osceola,"Sylvan Township, Precinct 1",Board Member Marion School 4 Year Term,,Ballots Cast,,1,0,1
Osceola,"Sylvan Township, Precinct 1",Board Member Marion School 4 Year Term,,Angela Ahrens,,0,0,0
Osceola,"Sylvan Township, Precinct 1",Board Member Marion School 4 Year Term,,Ryan Hoffman,,0,0,0
Osceola,"Sylvan Township, Precinct 1",Board Member Marion School 4 Year Term,,Maggie Keller,,0,0,0
Osceola,"Sylvan Township, Precinct 1",Board Member Marion School 4 Year Term,,Ryan A. Raymond,,0,0,0
Osceola,"Sylvan Township, Precinct 1",Board Member Marion School 4 Year Term,,Over Vote Count,,0,0,0
Osceola,"Sylvan Township, Precinct 1",Board Member Marion School 4 Year Term,,Under Vote Count,,0,0,0
Osceola,"Sylvan Township, Precinct 1",Board Member Marion School 2 Year Term,,Ballots Cast,,1,0,1
Osceola,"Sylvan Township, Precinct 1",Board Member Marion School 2 Year Term,,Write-in,,0,0,0
Osceola,"Sylvan Township, Precinct 1",Board Member Marion School 2 Year Term,,Over Vote Count,,0,0,0
Osceola,"Sylvan Township, Precinct 1",Board Member Marion School 2 Year Term,,Under Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",President,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",President,,Kamala D. Harris,Democrat,200,16,216
Osceola,"City of Evart, Precinct 1",President,,Donald J. Trump,Republican,433,67,500
Osceola,"City of Evart, Precinct 1",President,,Chase Oliver,Libertarian,8,0,8
Osceola,"City of Evart, Precinct 1",President,,Randall Terry,U.S. Taxpayers,6,0,6
Osceola,"City of Evart, Precinct 1",President,,Jill Stein,Green,2,1,3
Osceola,"City of Evart, Precinct 1",President,,"Robert F. Kennedy, Jr.",Natural Law,6,0,6
Osceola,"City of Evart, Precinct 1",President,,Cornel West,No Party Affiliation,1,0,1
Osceola,"City of Evart, Precinct 1",President,,Over Vote Count,,2,0,2
Osceola,"City of Evart, Precinct 1",President,,Under Vote Count,,4,1,5
Osceola,"City of Evart, Precinct 1",U.S. Senate,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",U.S. Senate,,Elissa Slotkin,Democrat,199,17,216
Osceola,"City of Evart, Precinct 1",U.S. Senate,,Mike Rogers,Republican,414,64,478
Osceola,"City of Evart, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,Libertarian,13,0,13
Osceola,"City of Evart, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,7,0,7
Osceola,"City of Evart, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,8,1,9
Osceola,"City of Evart, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,4,1,5
Osceola,"City of Evart, Precinct 1",U.S. Senate,,Write-in,,1,0,1
Osceola,"City of Evart, Precinct 1",U.S. Senate,,Over Vote Count,,1,0,1
Osceola,"City of Evart, Precinct 1",U.S. Senate,,Under Vote Count,,15,2,17
Osceola,"City of Evart, Precinct 1",U.S. House,2,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",U.S. House,2,Michael Lynch,Democrat,174,12,186
Osceola,"City of Evart, Precinct 1",U.S. House,2,John R. Moolenaar,Republican,427,68,495
Osceola,"City of Evart, Precinct 1",U.S. House,2,Ben DeJong,Libertarian,17,2,19
Osceola,"City of Evart, Precinct 1",U.S. House,2,Scott Adams,U.S. Taxpayers,24,0,24
Osceola,"City of Evart, Precinct 1",U.S. House,2,Write-in,,1,1,2
Osceola,"City of Evart, Precinct 1",U.S. House,2,Over Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",U.S. House,2,Under Vote Count,,19,2,21
Osceola,"City of Evart, Precinct 1",State House,100,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",State House,100,Tracy Ruell,Democrat,203,14,217
Osceola,"City of Evart, Precinct 1",State House,100,Tom Kunse,Republican,431,68,499
Osceola,"City of Evart, Precinct 1",State House,100,Write-in,,5,0,5
Osceola,"City of Evart, Precinct 1",State House,100,Over Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",State House,100,Under Vote Count,,23,3,26
Osceola,"City of Evart, Precinct 1",Member of the State Board of Education,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",Member of the State Board of Education,,Theodore Jones,Democrat,174,12,186
Osceola,"City of Evart, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,157,12,169
Osceola,"City of Evart, Precinct 1",Member of the State Board of Education,,Tom McMillin,Republican,399,63,462
Osceola,"City of Evart, Precinct 1",Member of the State Board of Education,,Nikki Snyder,Republican,391,63,454
Osceola,"City of Evart, Precinct 1",Member of the State Board of Education,,Scotty Boman,Libertarian,20,4,24
Osceola,"City of Evart, Precinct 1",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,9,0,9
Osceola,"City of Evart, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,12,0,12
Osceola,"City of Evart, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,Working Class,49,2,51
Osceola,"City of Evart, Precinct 1",Member of the State Board of Education,,Write-in,,6,0,6
Osceola,"City of Evart, Precinct 1",Member of the State Board of Education,,Over Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",Member of the State Board of Education,,Under Vote Count,,107,14,121
Osceola,"City of Evart, Precinct 1",Regent of the University of Michigan,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,Democrat,185,15,200
Osceola,"City of Evart, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,174,13,187
Osceola,"City of Evart, Precinct 1",Regent of the University of Michigan,,Carl Meyers,Republican,420,63,483
Osceola,"City of Evart, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,Republican,363,57,420
Osceola,"City of Evart, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,19,2,21
Osceola,"City of Evart, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,30,2,32
Osceola,"City of Evart, Precinct 1",Regent of the University of Michigan,,Write-in,,6,0,6
Osceola,"City of Evart, Precinct 1",Regent of the University of Michigan,,Over Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",Regent of the University of Michigan,,Under Vote Count,,127,18,145
Osceola,"City of Evart, Precinct 1",Trustee of Michigan State University,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,184,13,197
Osceola,"City of Evart, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,160,11,171
Osceola,"City of Evart, Precinct 1",Trustee of Michigan State University,,Mike Balow,Republican,397,63,460
Osceola,"City of Evart, Precinct 1",Trustee of Michigan State University,,Julie Maday,Republican,378,60,438
Osceola,"City of Evart, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,Libertarian,19,2,21
Osceola,"City of Evart, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,23,0,23
Osceola,"City of Evart, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,15,1,16
Osceola,"City of Evart, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,Green,16,2,18
Osceola,"City of Evart, Precinct 1",Trustee of Michigan State University,,Write-in,,6,0,6
Osceola,"City of Evart, Precinct 1",Trustee of Michigan State University,,Over Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",Trustee of Michigan State University,,Under Vote Count,,126,18,144
Osceola,"City of Evart, Precinct 1",Governor of Wayne State University,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,Democrat,163,13,176
Osceola,"City of Evart, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,Democrat,166,11,177
Osceola,"City of Evart, Precinct 1",Governor of Wayne State University,,Michael Busuito,Republican,387,62,449
Osceola,"City of Evart, Precinct 1",Governor of Wayne State University,,Sunny Reddy,Republican,380,59,439
Osceola,"City of Evart, Precinct 1",Governor of Wayne State University,,Farid Ishac,Libertarian,12,1,13
Osceola,"City of Evart, Precinct 1",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,18,0,18
Osceola,"City of Evart, Precinct 1",Governor of Wayne State University,,Sami Makhoul,Green,12,2,14
Osceola,"City of Evart, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,Working Class,26,2,28
Osceola,"City of Evart, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,Natural Law,8,0,8
Osceola,"City of Evart, Precinct 1",Governor of Wayne State University,,Write-in,,7,0,7
Osceola,"City of Evart, Precinct 1",Governor of Wayne State University,,Over Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",Governor of Wayne State University,,Under Vote Count,,145,20,165
Osceola,"City of Evart, Precinct 1",County Prosecuting Attorney,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",County Prosecuting Attorney,,Anthony Badovinac,Republican,505,67,572
Osceola,"City of Evart, Precinct 1",County Prosecuting Attorney,,Write-in,,14,4,18
Osceola,"City of Evart, Precinct 1",County Prosecuting Attorney,,Over Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",County Prosecuting Attorney,,Under Vote Count,,143,14,157
Osceola,"City of Evart, Precinct 1",County Sheriff,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",County Sheriff,,Mark Cool,Republican,514,72,586
Osceola,"City of Evart, Precinct 1",County Sheriff,,Write-in,,12,1,13
Osceola,"City of Evart, Precinct 1",County Sheriff,,Over Vote Count,,1,0,1
Osceola,"City of Evart, Precinct 1",County Sheriff,,Under Vote Count,,135,12,147
Osceola,"City of Evart, Precinct 1",County Clerk,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",County Clerk,,Tracey Cochran,Republican,506,73,579
Osceola,"City of Evart, Precinct 1",County Clerk,,Write-in,,14,2,16
Osceola,"City of Evart, Precinct 1",County Clerk,,Over Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",County Clerk,,Under Vote Count,,142,10,152
Osceola,"City of Evart, Precinct 1",County Treasurer,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",County Treasurer,,Tonia M. Hartline,Republican,505,69,574
Osceola,"City of Evart, Precinct 1",County Treasurer,,Write-in,,14,1,15
Osceola,"City of Evart, Precinct 1",County Treasurer,,Over Vote Count,,1,0,1
Osceola,"City of Evart, Precinct 1",County Treasurer,,Under Vote Count,,142,15,157
Osceola,"City of Evart, Precinct 1",County Register of Deeds,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",County Register of Deeds,,Heather E. Gray,Republican,505,70,575
Osceola,"City of Evart, Precinct 1",County Register of Deeds,,Write-in,,16,1,17
Osceola,"City of Evart, Precinct 1",County Register of Deeds,,Over Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",County Register of Deeds,,Under Vote Count,,141,14,155
Osceola,"City of Evart, Precinct 1",County Road Commissioner,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",County Road Commissioner,,Doug Kanouse,Republican,473,66,539
Osceola,"City of Evart, Precinct 1",County Road Commissioner,,Gary L. Wemple,Republican,417,66,483
Osceola,"City of Evart, Precinct 1",County Road Commissioner,,Write-in,,16,2,18
Osceola,"City of Evart, Precinct 1",County Road Commissioner,,Over Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",County Road Commissioner,,Under Vote Count,,418,36,454
Osceola,"City of Evart, Precinct 1",County Drain Commissioner,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",County Drain Commissioner,,David Belden,Republican,501,67,568
Osceola,"City of Evart, Precinct 1",County Drain Commissioner,,Write-in,,14,3,17
Osceola,"City of Evart, Precinct 1",County Drain Commissioner,,Over Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",County Drain Commissioner,,Under Vote Count,,147,15,162
Osceola,"City of Evart, Precinct 1",County Surveyor,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",County Surveyor,,Bill Sikkema,Republican,503,68,571
Osceola,"City of Evart, Precinct 1",County Surveyor,,Write-in,,14,2,16
Osceola,"City of Evart, Precinct 1",County Surveyor,,Over Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",County Surveyor,,Under Vote Count,,145,15,160
Osceola,"City of Evart, Precinct 1",County Commissioner 5th District,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",County Commissioner 5th District,,James Custer,Republican,488,68,556
Osceola,"City of Evart, Precinct 1",County Commissioner 5th District,,Write-in,,20,1,21
Osceola,"City of Evart, Precinct 1",County Commissioner 5th District,,Over Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",County Commissioner 5th District,,Under Vote Count,,154,16,170
Osceola,"City of Evart, Precinct 1",Justice of Supreme Court 8 Year Term,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",Justice of Supreme Court 8 Year Term,,Andrew Fink,,253,40,293
Osceola,"City of Evart, Precinct 1",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,262,28,290
Osceola,"City of Evart, Precinct 1",Justice of Supreme Court 8 Year Term,,Write-in,,7,1,8
Osceola,"City of Evart, Precinct 1",Justice of Supreme Court 8 Year Term,,Over Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",Justice of Supreme Court 8 Year Term,,Under Vote Count,,140,16,156
Osceola,"City of Evart, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,293,30,323
Osceola,"City of Evart, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Patrick William O'Grady,,216,38,254
Osceola,"City of Evart, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Write-in,,7,1,8
Osceola,"City of Evart, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Over Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Under Vote Count,,146,16,162
Osceola,"City of Evart, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Stephen L. Borrello,,439,47,486
Osceola,"City of Evart, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Write-in,,18,2,20
Osceola,"City of Evart, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Over Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Under Vote Count,,205,36,241
Osceola,"City of Evart, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Allie Greenleaf Maldonado,,443,51,494
Osceola,"City of Evart, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Write-in,,14,0,14
Osceola,"City of Evart, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Over Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Under Vote Count,,205,34,239
Osceola,"City of Evart, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Amy C. Clapp,,447,49,496
Osceola,"City of Evart, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Write-in,,19,2,21
Osceola,"City of Evart, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Over Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Under Vote Count,,196,34,230
Osceola,"City of Evart, Precinct 1",Judge of Probate District Court 18th District,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",Judge of Probate District Court 18th District,,Tyler Thompson,,447,51,498
Osceola,"City of Evart, Precinct 1",Judge of Probate District Court 18th District,,Write-in,,17,1,18
Osceola,"City of Evart, Precinct 1",Judge of Probate District Court 18th District,,Over Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",Judge of Probate District Court 18th District,,Under Vote Count,,198,33,231
Osceola,"City of Evart, Precinct 1",City of Evart Mayor,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",City of Evart Mayor,,Roger Elkins,,455,50,505
Osceola,"City of Evart, Precinct 1",City of Evart Mayor,,Write-in,,29,4,33
Osceola,"City of Evart, Precinct 1",City of Evart Mayor,,Over Vote Count,,0,0,0
Osceola,"City of Evart, Precinct 1",City of Evart Mayor,,Under Vote Count,,178,31,209
Osceola,"City of Evart, Precinct 1",City of Evart Clerk,,Ballots Cast,,662,85,747
Osceola,"City of Evart, Precinct 1",City of Evart Clerk,,Andrea Grupido,,475,54,529
