county,precinct,office,district,candidate,party,election_day,av_counting_boards,early_voting,votes
Clare,"Sheridan Township, Precinct 1",County Road Commissioner,,Over Vote Count,,0,0,0,0
Clare,"Sheridan Township, Precinct 1",County Road Commissioner,,Under Vote Count,,315,0,29,344
Clare,"Sheridan Township, Precinct 1",County Drain Commissioner,,Ballots Cast,,516,0,75,591
Clare,"Sheridan Township, Precinct 1",County Drain Commissioner,,William Faber,Republican,395,0,65,460
Clare,"Sheridan Township, Precinct 1",County Drain Commissioner,,Write-in,,6,0,1,7
Clare,"Sheridan Township, Precinct 1",County Drain Commissioner,,Over Vote Count,,0,0,0,0
Clare,"Sheridan Township, Precinct 1",County Drain Commissioner,,Under Vote Count,,115,0,9,124
Clare,"Sheridan Township, Precinct 1",County Surveyor,,Ballots Cast,,516,0,75,591
Clare,"Sheridan Township, Precinct 1",County Surveyor,,Tim Lapham,Republican,392,0,66,458
Clare,"Sheridan Township, Precinct 1",County Surveyor,,Write-in,,5,0,1,6
Clare,"Sheridan Township, Precinct 1",County Surveyor,,Over Vote Count,,0,0,0,0
Clare,"Sheridan Township, Precinct 1",County Surveyor,,Under Vote Count,,119,0,8,127
Clare,"Sheridan Township, Precinct 1",County Commissioner 6th District,,Ballots Cast,,297,0,33,330
Clare,"Sheridan Township, Precinct 1",County Commissioner 6th District,,Jack Kleinhardt,Republican,234,0,28,262
Clare,"Sheridan Township, Precinct 1",County Commissioner 6th District,,Write-in,,2,0,1,3
Clare,"Sheridan Township, Precinct 1",County Commissioner 6th District,,Over Vote Count,,0,0,0,0
Clare,"Sheridan Township, Precinct 1",County Commissioner 6th District,,Under Vote Count,,61,0,4,65
Clare,"Sheridan Township, Precinct 1",County Commissioner 8th District,,Ballots Cast,,219,0,42,261
Clare,"Sheridan Township, Precinct 1",County Commissioner 8th District,,George Gilmore,Republican,162,0,36,198
Clare,"Sheridan Township, Precinct 1",County Commissioner 8th District,,Write-in,,3,0,0,3
Clare,"Sheridan Township, Precinct 1",County Commissioner 8th District,,Over Vote Count,,0,0,0,0
Clare,"Sheridan Township, Precinct 1",County Commissioner 8th District,,Under Vote Count,,54,0,6,60
Clare,"Sheridan Township, Precinct 1",Township Supervisor for Sheridan Township,,Ballots Cast,,516,0,75,591
Clare,"Sheridan Township, Precinct 1",Township Supervisor for Sheridan Township,,William R. Strouse,Republican,401,0,66,467
Clare,"Sheridan Township, Precinct 1",Township Supervisor for Sheridan Township,,Write-in,,6,0,1,7
Clare,"Sheridan Township, Precinct 1",Township Supervisor for Sheridan Township,,Over Vote Count,,0,0,0,0
Clare,"Sheridan Township, Precinct 1",Township Supervisor for Sheridan Township,,Under Vote Count,,109,0,8,117
Clare,"Sheridan Township, Precinct 1",Township Clerk for Sheridan Township,,Ballots Cast,,516,0,75,591
Clare,"Sheridan Township, Precinct 1",Township Clerk for Sheridan Township,,Raquel Brown,Republican,397,0,66,463
Clare,"Sheridan Township, Precinct 1",Township Clerk for Sheridan Township,,Write-in,,3,0,1,4
Clare,"Sheridan Township, Precinct 1",Township Clerk for Sheridan Township,,Over Vote Count,,0,0,0,0
Clare,"Sheridan Township, Precinct 1",Township Clerk for Sheridan Township,,Under Vote Count,,116,0,8,124
Clare,"Sheridan Township, Precinct 1",Township Treasurer for Sheridan Township,,Ballots Cast,,516,0,75,591
Clare,"Sheridan Township, Precinct 1",Township Treasurer for Sheridan Township,,Jennifer L. Magnus,Republican,396,0,68,464
Clare,"Sheridan Township, Precinct 1",Township Treasurer for Sheridan Township,,Write-in,,5,0,1,6
Clare,"Sheridan Township, Precinct 1",Township Treasurer for Sheridan Township,,Over Vote Count,,0,0,0,0
Clare,"Sheridan Township, Precinct 1",Township Treasurer for Sheridan Township,,Under Vote Count,,115,0,6,121
Clare,"Sheridan Township, Precinct 1",Township Trustee for Sheridan Township,,Ballots Cast,,516,0,75,591
Clare,"Sheridan Township, Precinct 1",Township Trustee for Sheridan Township,,James Eberhart,Republican,375,0,64,439
Clare,"Sheridan Township, Precinct 1",Township Trustee for Sheridan Township,,Brian J. Tomaski,Republican,357,0,59,416
Clare,"Sheridan Township, Precinct 1",Township Trustee for Sheridan Township,,Write-in,,11,0,2,13
Clare,"Sheridan Township, Precinct 1",Township Trustee for Sheridan Township,,Over Vote Count,,0,0,0,0
Clare,"Sheridan Township, Precinct 1",Township Trustee for Sheridan Township,,Under Vote Count,,289,0,25,314
Clare,"Sheridan Township, Precinct 1",Justice of Supreme Court,,Ballots Cast,,516,0,75,591
Clare,"Sheridan Township, Precinct 1",Justice of Supreme Court,,Andrew Fink,,193,0,38,231
Clare,"Sheridan Township, Precinct 1",Justice of Supreme Court,,Kimberly Ann Thomas,,160,0,19,179
Clare,"Sheridan Township, Precinct 1",Justice of Supreme Court,,Write-in,,4,0,0,4
Clare,"Sheridan Township, Precinct 1",Justice of Supreme Court,,Over Vote Count,,0,0,0,0
Clare,"Sheridan Township, Precinct 1",Justice of Supreme Court,,Under Vote Count,,159,0,18,177
Clare,"Sheridan Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Ballots Cast,,516,0,75,591
Clare,"Sheridan Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,153,0,18,171
Clare,"Sheridan Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,203,0,39,242
Clare,"Sheridan Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Write-in,,3,0,0,3
Clare,"Sheridan Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Over Vote Count,,0,0,0,0
Clare,"Sheridan Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Under Vote Count,,157,0,18,175
Clare,"Sheridan Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Ballots Cast,,516,0,75,591
Clare,"Sheridan Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Stephen L. Borrello,,276,0,46,322
Clare,"Sheridan Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Write-in,,6,0,0,6
Clare,"Sheridan Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Over Vote Count,,0,0,0,0
Clare,"Sheridan Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Under Vote Count,,234,0,29,263
Clare,"Sheridan Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Ballots Cast,,516,0,75,591
Clare,"Sheridan Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Allie Greenleaf Maldonado,,270,0,45,315
Clare,"Sheridan Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Write-in,,6,0,0,6
Clare,"Sheridan Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Over Vote Count,,1,0,0,1
Clare,"Sheridan Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Under Vote Count,,239,0,30,269
Clare,"Sheridan Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Ballots Cast,,516,0,75,591
Clare,"Sheridan Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Michelle J. Ambrozaitis,,196,0,26,222
Clare,"Sheridan Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Karyn E. Tomczyk,,171,0,31,202
Clare,"Sheridan Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Write-in,,5,0,0,5
Clare,"Sheridan Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Over Vote Count,,1,0,0,1
Clare,"Sheridan Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Under Vote Count,,143,0,18,161
Clare,"Sheridan Township, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Ballots Cast,,516,0,75,591
Clare,"Sheridan Township, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Tara S. Hovey,,316,0,50,366
Clare,"Sheridan Township, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Write-in,,3,0,0,3
Clare,"Sheridan Township, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Over Vote Count,,0,0,0,0
Clare,"Sheridan Township, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Under Vote Count,,197,0,25,222
Clare,"Sheridan Township, Precinct 1",17th District Judge of Probate District Court Incumbent,,Ballots Cast,,516,0,75,591
Clare,"Sheridan Township, Precinct 1",17th District Judge of Probate District Court Incumbent,,Marcy Klaus,,314,0,50,364
Clare,"Sheridan Township, Precinct 1",17th District Judge of Probate District Court Incumbent,,Write-in,,4,0,0,4
Clare,"Sheridan Township, Precinct 1",17th District Judge of Probate District Court Incumbent,,Over Vote Count,,0,0,0,0
Clare,"Sheridan Township, Precinct 1",17th District Judge of Probate District Court Incumbent,,Under Vote Count,,198,0,25,223
Clare,"Sheridan Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Ballots Cast,,516,0,75,591
Clare,"Sheridan Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Richard Allen,,257,0,43,300
Clare,"Sheridan Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Karen Moore,,222,0,34,256
Clare,"Sheridan Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Lois Pittsley,,184,0,28,212
Clare,"Sheridan Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Write-in,,6,0,1,7
Clare,"Sheridan Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Over Vote Count,,0,0,0,0
Clare,"Sheridan Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Under Vote Count,,879,0,119,998
Clare,"Sheridan Township, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Ballots Cast,,516,0,75,591
Clare,"Sheridan Township, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Michael W. Jankoviak,,270,0,45,315
Clare,"Sheridan Township, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Write-in,,6,0,0,6
Clare,"Sheridan Township, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Over Vote Count,,0,0,0,0
Clare,"Sheridan Township, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Under Vote Count,,240,0,30,270
Clare,"Sheridan Township, Precinct 1",Board Member for Clare Public Schools,,Ballots Cast,,516,0,75,591
Clare,"Sheridan Township, Precinct 1",Board Member for Clare Public Schools,,Susan Atwood,,211,0,36,247
Clare,"Sheridan Township, Precinct 1",Board Member for Clare Public Schools,,Jennifer Dancer,,233,0,38,271
Clare,"Sheridan Township, Precinct 1",Board Member for Clare Public Schools,,Shari Lowe,,156,0,23,179
Clare,"Sheridan Township, Precinct 1",Board Member for Clare Public Schools,,Jason MacDonald,,208,0,33,241
Clare,"Sheridan Township, Precinct 1",Board Member for Clare Public Schools,,Samantha Sharp,,223,0,35,258
Clare,"Sheridan Township, Precinct 1",Board Member for Clare Public Schools,,Write-in,,10,0,0,10
Clare,"Sheridan Township, Precinct 1",Board Member for Clare Public Schools,,Over Vote Count,,0,0,0,0
Clare,"Sheridan Township, Precinct 1",Board Member for Clare Public Schools,,Under Vote Count,,1023,0,135,1158
Clare,"Summerfield Township, Precinct 1",President,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",President,,Kamala D. Harris,Democrat,70,0,10,80
Clare,"Summerfield Township, Precinct 1",President,,Donald J. Trump,Republican,186,0,18,204
Clare,"Summerfield Township, Precinct 1",President,,"Robert F. Kennedy, Jr.",Natural Law,1,0,0,1
Clare,"Summerfield Township, Precinct 1",President,,Write-in,,2,0,0,2
Clare,"Summerfield Township, Precinct 1",President,,Over Vote Count,,1,0,0,1
Clare,"Summerfield Township, Precinct 1",President,,Under Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",U.S. Senate,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",U.S. Senate,,Elissa Slotkin,Democrat,64,0,11,75
Clare,"Summerfield Township, Precinct 1",U.S. Senate,,Mike Rogers,Republican,182,0,17,199
Clare,"Summerfield Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,Libertarian,2,0,0,2
Clare,"Summerfield Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,1,0,0,1
Clare,"Summerfield Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,3,0,0,3
Clare,"Summerfield Township, Precinct 1",U.S. Senate,,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",U.S. Senate,,Under Vote Count,,8,0,0,8
Clare,"Summerfield Township, Precinct 1",U.S. House,2,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",U.S. House,2,Michael Lynch,Democrat,61,0,9,70
Clare,"Summerfield Township, Precinct 1",U.S. House,2,John R. Moolenaar,Republican,183,0,18,201
Clare,"Summerfield Township, Precinct 1",U.S. House,2,Ben DeJong,Libertarian,3,0,0,3
Clare,"Summerfield Township, Precinct 1",U.S. House,2,Scott Adams,U.S. Taxpayers,2,0,0,2
Clare,"Summerfield Township, Precinct 1",U.S. House,2,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",U.S. House,2,Under Vote Count,,11,0,1,12
Clare,"Summerfield Township, Precinct 1",State House,100,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",State House,100,Tracy Ruell,Democrat,63,0,9,72
Clare,"Summerfield Township, Precinct 1",State House,100,Tom Kunse,Republican,186,0,17,203
Clare,"Summerfield Township, Precinct 1",State House,100,Write-in,,1,0,1,2
Clare,"Summerfield Township, Precinct 1",State House,100,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",State House,100,Under Vote Count,,10,0,1,11
Clare,"Summerfield Township, Precinct 1",Member of the State Board of Education,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,Democrat,54,0,6,60
Clare,"Summerfield Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,52,0,6,58
Clare,"Summerfield Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,Republican,156,0,17,173
Clare,"Summerfield Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,Republican,147,0,17,164
Clare,"Summerfield Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,Libertarian,7,0,0,7
Clare,"Summerfield Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,2,0,0,2
Clare,"Summerfield Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,8,0,0,8
Clare,"Summerfield Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,Working Class,17,0,0,17
Clare,"Summerfield Township, Precinct 1",Member of the State Board of Education,,Write-in,,3,0,0,3
Clare,"Summerfield Township, Precinct 1",Member of the State Board of Education,,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",Member of the State Board of Education,,Under Vote Count,,74,0,10,84
Clare,"Summerfield Township, Precinct 1",Regent of the University of Michigan,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,Democrat,64,0,6,70
Clare,"Summerfield Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,52,0,5,57
Clare,"Summerfield Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,Republican,164,0,18,182
Clare,"Summerfield Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,Republican,140,0,16,156
Clare,"Summerfield Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,8,0,0,8
Clare,"Summerfield Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,9,0,0,9
Clare,"Summerfield Township, Precinct 1",Regent of the University of Michigan,,Write-in,,2,0,0,2
Clare,"Summerfield Township, Precinct 1",Regent of the University of Michigan,,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",Regent of the University of Michigan,,Under Vote Count,,81,0,11,92
Clare,"Summerfield Township, Precinct 1",Trustee of Michigan State University,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,59,0,6,65
Clare,"Summerfield Township, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,53,0,6,59
Clare,"Summerfield Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,Republican,161,0,18,179
Clare,"Summerfield Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,Republican,144,0,16,160
Clare,"Summerfield Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,Libertarian,2,0,0,2
Clare,"Summerfield Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,9,0,0,9
Clare,"Summerfield Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,4,0,0,4
Clare,"Summerfield Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,Green,2,0,0,2
Clare,"Summerfield Township, Precinct 1",Trustee of Michigan State University,,Write-in,,4,0,0,4
Clare,"Summerfield Township, Precinct 1",Trustee of Michigan State University,,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",Trustee of Michigan State University,,Under Vote Count,,82,0,10,92
Clare,"Summerfield Township, Precinct 1",Governor of Wayne State University,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,Democrat,55,0,7,62
Clare,"Summerfield Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,Democrat,54,0,6,60
Clare,"Summerfield Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,Republican,152,0,18,170
Clare,"Summerfield Township, Precinct 1",Governor of Wayne State University,,Sunny Reddy,Republican,142,0,16,158
Clare,"Summerfield Township, Precinct 1",Governor of Wayne State University,,Farid Ishac,Libertarian,4,0,0,4
Clare,"Summerfield Township, Precinct 1",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,6,0,0,6
Clare,"Summerfield Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,Working Class,11,0,0,11
Clare,"Summerfield Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,Natural Law,2,0,0,2
Clare,"Summerfield Township, Precinct 1",Governor of Wayne State University,,Write-in,,4,0,0,4
Clare,"Summerfield Township, Precinct 1",Governor of Wayne State University,,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",Governor of Wayne State University,,Under Vote Count,,90,0,9,99
Clare,"Summerfield Township, Precinct 1",County Prosecuting Attorney,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",County Prosecuting Attorney,,Andrew J. Santini,Republican,199,0,20,219
Clare,"Summerfield Township, Precinct 1",County Prosecuting Attorney,,Write-in,,5,0,0,5
Clare,"Summerfield Township, Precinct 1",County Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",County Prosecuting Attorney,,Under Vote Count,,56,0,8,64
Clare,"Summerfield Township, Precinct 1",County Sheriff,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",County Sheriff,,John S. Wilson,Republican,205,0,22,227
Clare,"Summerfield Township, Precinct 1",County Sheriff,,Write-in,,8,0,0,8
Clare,"Summerfield Township, Precinct 1",County Sheriff,,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",County Sheriff,,Under Vote Count,,47,0,6,53
Clare,"Summerfield Township, Precinct 1",County Clerk and Register of Deeds,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",County Clerk and Register of Deeds,,Lori Mott,Republican,206,0,20,226
Clare,"Summerfield Township, Precinct 1",County Clerk and Register of Deeds,,Write-in,,4,0,0,4
Clare,"Summerfield Township, Precinct 1",County Clerk and Register of Deeds,,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",County Clerk and Register of Deeds,,Under Vote Count,,50,0,8,58
Clare,"Summerfield Township, Precinct 1",County Treasurer,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",County Treasurer,,Jenny Beemer-Fritzinger,Republican,208,0,20,228
Clare,"Summerfield Township, Precinct 1",County Treasurer,,Write-in,,4,0,0,4
Clare,"Summerfield Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",County Treasurer,,Under Vote Count,,48,0,8,56
Clare,"Summerfield Township, Precinct 1",County Road Commissioner,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",County Road Commissioner,,Karen Hulliberger,Republican,185,0,20,205
Clare,"Summerfield Township, Precinct 1",County Road Commissioner,,Bill Simpson,Republican,177,0,16,193
Clare,"Summerfield Township, Precinct 1",County Road Commissioner,,Write-in,,3,0,0,3
Clare,"Summerfield Township, Precinct 1",County Road Commissioner,,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",County Road Commissioner,,Under Vote Count,,155,0,20,175
Clare,"Summerfield Township, Precinct 1",County Drain Commissioner,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",County Drain Commissioner,,William Faber,Republican,205,0,20,225
Clare,"Summerfield Township, Precinct 1",County Drain Commissioner,,Write-in,,3,0,0,3
Clare,"Summerfield Township, Precinct 1",County Drain Commissioner,,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",County Drain Commissioner,,Under Vote Count,,52,0,8,60
Clare,"Summerfield Township, Precinct 1",County Surveyor,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",County Surveyor,,Tim Lapham,Republican,198,0,19,217
Clare,"Summerfield Township, Precinct 1",County Surveyor,,Write-in,,4,0,0,4
Clare,"Summerfield Township, Precinct 1",County Surveyor,,Over Vote Count,,1,0,0,1
Clare,"Summerfield Township, Precinct 1",County Surveyor,,Under Vote Count,,57,0,9,66
Clare,"Summerfield Township, Precinct 1",County Commissioner 5th District,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",County Commissioner 5th District,,David A. Hoefling,Republican,178,0,20,198
Clare,"Summerfield Township, Precinct 1",County Commissioner 5th District,,Ed Fancon,No Party Affiliation,40,0,0,40
Clare,"Summerfield Township, Precinct 1",County Commissioner 5th District,,Write-in,,5,0,0,5
Clare,"Summerfield Township, Precinct 1",County Commissioner 5th District,,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",County Commissioner 5th District,,Under Vote Count,,37,0,8,45
Clare,"Summerfield Township, Precinct 1",Township Supervisor for Summerfield Township,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",Township Supervisor for Summerfield Township,,Daniel Wilhelm,Republican,200,0,19,219
Clare,"Summerfield Township, Precinct 1",Township Supervisor for Summerfield Township,,Write-in,,10,0,2,12
Clare,"Summerfield Township, Precinct 1",Township Supervisor for Summerfield Township,,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",Township Supervisor for Summerfield Township,,Under Vote Count,,50,0,7,57
Clare,"Summerfield Township, Precinct 1",Township Clerk for Summerfield Township,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",Township Clerk for Summerfield Township,,Jaclyn Hall,Republican,205,0,20,225
Clare,"Summerfield Township, Precinct 1",Township Clerk for Summerfield Township,,Write-in,,6,0,0,6
Clare,"Summerfield Township, Precinct 1",Township Clerk for Summerfield Township,,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",Township Clerk for Summerfield Township,,Under Vote Count,,49,0,8,57
Clare,"Summerfield Township, Precinct 1",Township Treasurer for Summerfield Township,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",Township Treasurer for Summerfield Township,,Sherilene Levy,Republican,206,0,20,226
Clare,"Summerfield Township, Precinct 1",Township Treasurer for Summerfield Township,,Write-in,,6,0,0,6
Clare,"Summerfield Township, Precinct 1",Township Treasurer for Summerfield Township,,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",Township Treasurer for Summerfield Township,,Under Vote Count,,48,0,8,56
Clare,"Summerfield Township, Precinct 1",Township Trustee for Summerfield Township,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",Township Trustee for Summerfield Township,,Dean Smith,Republican,195,0,19,214
Clare,"Summerfield Township, Precinct 1",Township Trustee for Summerfield Township,,Scott Losey,Republican,187,0,18,205
Clare,"Summerfield Township, Precinct 1",Township Trustee for Summerfield Township,,Write-in,,4,0,0,4
Clare,"Summerfield Township, Precinct 1",Township Trustee for Summerfield Township,,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",Township Trustee for Summerfield Township,,Under Vote Count,,134,0,19,153
Clare,"Summerfield Township, Precinct 1",Justice of Supreme Court,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",Justice of Supreme Court,,Andrew Fink,,96,0,13,109
Clare,"Summerfield Township, Precinct 1",Justice of Supreme Court,,Kimberly Ann Thomas,,88,0,5,93
Clare,"Summerfield Township, Precinct 1",Justice of Supreme Court,,Write-in,,2,0,0,2
Clare,"Summerfield Township, Precinct 1",Justice of Supreme Court,,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",Justice of Supreme Court,,Under Vote Count,,74,0,10,84
Clare,"Summerfield Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,99,0,9,108
Clare,"Summerfield Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,84,0,7,91
Clare,"Summerfield Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Write-in,,2,0,0,2
Clare,"Summerfield Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Under Vote Count,,75,0,12,87
Clare,"Summerfield Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Stephen L. Borrello,,159,0,13,172
Clare,"Summerfield Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Write-in,,2,0,0,2
Clare,"Summerfield Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Over Vote Count,,0,0,0,0
Clare,"Summerfield Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Under Vote Count,,99,0,15,114
Clare,"Summerfield Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Ballots Cast,,260,0,28,288
Clare,"Summerfield Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Allie Greenleaf Maldonado,,150,0,10,160
