county,precinct,office,district,party,candidate,election_day,av_counting_boards,early_voting,votes
Barry,"Rutland Charter Township, Precinct 1",County Register of Deeds,,REP,Emily Reed,309,221,329,859
Barry,"Rutland Charter Township, Precinct 1",County Register of Deeds,,,Write-ins,3,7,6,16
Barry,"Rutland Charter Township, Precinct 2",County Register of Deeds,,REP,Emily Reed,326,350,441,1117
Barry,"Rutland Charter Township, Precinct 2",County Register of Deeds,,,Write-ins,10,8,4,22
Barry,"Thornapple Township, Precinct 1",County Register of Deeds,,REP,Emily Reed,520,444,662,1626
Barry,"Thornapple Township, Precinct 1",County Register of Deeds,,,Write-ins,6,13,3,22
Barry,"Thornapple Township, Precinct 2",County Register of Deeds,,REP,Emily Reed,477,332,609,1418
Barry,"Thornapple Township, Precinct 2",County Register of Deeds,,,Write-ins,14,11,9,34
Barry,"Thornapple Township, Precinct 3",County Register of Deeds,,REP,Emily Reed,510,254,595,1359
Barry,"Thornapple Township, Precinct 3",County Register of Deeds,,,Write-ins,19,14,8,41
Barry,"Woodland Township, Precinct 1",County Register of Deeds,,REP,Emily Reed,815,0,203,1018
Barry,"Woodland Township, Precinct 1",County Register of Deeds,,,Write-ins,12,0,4,16
Barry,"Yankee Springs Township, Precinct 1",County Register of Deeds,,REP,Emily Reed,500,402,641,1543
Barry,"Yankee Springs Township, Precinct 1",County Register of Deeds,,,Write-ins,11,9,7,27
Barry,"Yankee Springs Township, Precinct 2",County Register of Deeds,,REP,Emily Reed,370,360,407,1137
Barry,"Yankee Springs Township, Precinct 2",County Register of Deeds,,,Write-ins,4,3,6,13
Barry,"City of Hastings,Ward 1, Precinct 1",County Drain Commissioner,,REP,Jim Dull,309,298,173,780
Barry,"City of Hastings,Ward 1, Precinct 1",County Drain Commissioner,,,Write-ins,10,4,1,15
Barry,"City of Hastings,Ward 2, Precinct 2",County Drain Commissioner,,REP,Jim Dull,362,166,199,727
Barry,"City of Hastings,Ward 2, Precinct 2",County Drain Commissioner,,,Write-ins,10,6,1,17
Barry,"City of Hastings,Ward 3, Precinct 3",County Drain Commissioner,,REP,Jim Dull,356,127,177,660
Barry,"City of Hastings,Ward 3, Precinct 3",County Drain Commissioner,,,Write-ins,7,7,3,17
Barry,"City of Hastings,Ward 4, Precinct 4",County Drain Commissioner,,REP,Jim Dull,292,225,224,741
Barry,"City of Hastings,Ward 4, Precinct 4",County Drain Commissioner,,,Write-ins,9,6,5,20
Barry,"Assyria Township, Precinct 1",County Drain Commissioner,,REP,Jim Dull,697,0,316,1013
Barry,"Assyria Township, Precinct 1",County Drain Commissioner,,,Write-ins,8,0,1,9
Barry,"Baltimore Township, Precinct 1",County Drain Commissioner,,REP,Jim Dull,402,138,367,907
Barry,"Baltimore Township, Precinct 1",County Drain Commissioner,,,Write-ins,10,6,3,19
Barry,"Barry Township, Precinct 1",County Drain Commissioner,,REP,Jim Dull,442,445,602,1489
Barry,"Barry Township, Precinct 1",County Drain Commissioner,,,Write-ins,13,25,15,53
Barry,"Carlton Township, Precinct 1",County Drain Commissioner,,REP,Jim Dull,758,0,472,1230
Barry,"Carlton Township, Precinct 1",County Drain Commissioner,,,Write-ins,12,0,6,18
Barry,"Castleton Township, Precinct 1",County Drain Commissioner,,REP,Jim Dull,759,0,509,1268
Barry,"Castleton Township, Precinct 1",County Drain Commissioner,,,Write-ins,19,0,10,29
Barry,"Hastings Charter Township, Precinct 1",County Drain Commissioner,,REP,Jim Dull,677,353,427,1457
Barry,"Hastings Charter Township, Precinct 1",County Drain Commissioner,,,Write-ins,8,9,7,24
Barry,"Hope Township, Precinct 1",County Drain Commissioner,,REP,Jim Dull,669,448,364,1481
Barry,"Hope Township, Precinct 1",County Drain Commissioner,,,Write-ins,29,16,16,61
Barry,"Irving Township, Precinct 1",County Drain Commissioner,,REP,Jim Dull,417,490,964,1871
Barry,"Irving Township, Precinct 1",County Drain Commissioner,,,Write-ins,8,9,10,27
Barry,"Johnstown Township, Precinct 1",County Drain Commissioner,,REP,Jim Dull,483,398,548,1429
Barry,"Johnstown Township, Precinct 1",County Drain Commissioner,,,Write-ins,7,10,7,24
Barry,"Maple Grove Township, Precinct 1",County Drain Commissioner,,REP,Jim Dull,528,0,163,691
Barry,"Maple Grove Township, Precinct 1",County Drain Commissioner,,,Write-ins,6,0,0,6
Barry,"Orangeville Township, Precinct 1",County Drain Commissioner,,REP,Jim Dull,484,442,685,1611
Barry,"Orangeville Township, Precinct 1",County Drain Commissioner,,,Write-ins,15,20,18,53
Barry,"Prairieville Township, Precinct 1",County Drain Commissioner,,REP,Jim Dull,349,482,549,1380
Barry,"Prairieville Township, Precinct 1",County Drain Commissioner,,,Write-ins,13,31,23,67
Barry,"Rutland Charter Township, Precinct 1",County Drain Commissioner,,REP,Jim Dull,311,216,335,862
Barry,"Rutland Charter Township, Precinct 1",County Drain Commissioner,,,Write-ins,3,11,5,19
Barry,"Rutland Charter Township, Precinct 2",County Drain Commissioner,,REP,Jim Dull,331,360,439,1130
Barry,"Rutland Charter Township, Precinct 2",County Drain Commissioner,,,Write-ins,8,8,4,20
Barry,"Thornapple Township, Precinct 1",County Drain Commissioner,,REP,Jim Dull,517,443,668,1628
Barry,"Thornapple Township, Precinct 1",County Drain Commissioner,,,Write-ins,9,19,3,31
Barry,"Thornapple Township, Precinct 2",County Drain Commissioner,,REP,Jim Dull,479,336,605,1420
Barry,"Thornapple Township, Precinct 2",County Drain Commissioner,,,Write-ins,16,12,12,40
Barry,"Thornapple Township, Precinct 3",County Drain Commissioner,,REP,Jim Dull,506,259,592,1357
Barry,"Thornapple Township, Precinct 3",County Drain Commissioner,,,Write-ins,20,15,8,43
Barry,"Woodland Township, Precinct 1",County Drain Commissioner,,REP,Jim Dull,825,0,204,1029
Barry,"Woodland Township, Precinct 1",County Drain Commissioner,,,Write-ins,14,0,3,17
Barry,"Yankee Springs Township, Precinct 1",County Drain Commissioner,,REP,Jim Dull,501,406,641,1548
Barry,"Yankee Springs Township, Precinct 1",County Drain Commissioner,,,Write-ins,11,10,6,27
Barry,"Yankee Springs Township, Precinct 2",County Drain Commissioner,,REP,Jim Dull,371,359,406,1136
Barry,"Yankee Springs Township, Precinct 2",County Drain Commissioner,,,Write-ins,4,3,6,13
