county,precinct,office,district,candidate,party,votes,election_day,absentee
Bay,"Monitor Twp., Pct 3",President,,Marianne Williamson,DEM,0,0,0
Bay,"Monitor Twp., Pct 3",President,,Andrew Yang,DEM,1,0,1
Bay,"Monitor Twp., Pct 3",President,,Uncommitted,DEM,13,0,13
Bay,"Monitor Twp., Pct 3",President,,Write-In Totals,DEM,0,0,0
Bay,"Monitor Twp., Pct 3",President,,Mark Sanford,REP,2,0,2
Bay,"Monitor Twp., Pct 3",President,,Donald J. Trump,REP,166,72,94
Bay,"Monitor Twp., Pct 3",President,,Joe Walsh,REP,0,0,0
Bay,"Monitor Twp., Pct 3",President,,Bill Weld,REP,0,0,0
Bay,"Monitor Twp., Pct 3",President,,Uncommitted,REP,4,0,4
Bay,"Monitor Twp., Pct 3",President,,Write-In Totals,REP,0,0,0
Bay,"Monitor Twp., Pct 4",Registered Voters,,,,1300,,
Bay,"Monitor Twp., Pct 4",Ballots Cast,,,,534,197,337
Bay,"Monitor Twp., Pct 4",Ballots Cast,,,DEM,343,148,195
Bay,"Monitor Twp., Pct 4",Ballots Cast,,,REP,191,49,142
Bay,"Monitor Twp., Pct 4",Ballots Cast,,,NPA,0,0,0
Bay,"Monitor Twp., Pct 4",Ballots Cast Blank,,,,0,0,0
Bay,"Monitor Twp., Pct 4",President,,Michael Bennet,DEM,0,0,0
Bay,"Monitor Twp., Pct 4",President,,Joe Biden,DEM,213,104,109
Bay,"Monitor Twp., Pct 4",President,,Michael R. Bloomberg,DEM,46,2,44
Bay,"Monitor Twp., Pct 4",President,,Cory Booker,DEM,0,0,0
Bay,"Monitor Twp., Pct 4",President,,Pete Buttigieg,DEM,10,0,10
Bay,"Monitor Twp., Pct 4",President,,Julian Castro,DEM,0,0,0
Bay,"Monitor Twp., Pct 4",President,,John Delaney,DEM,0,0,0
Bay,"Monitor Twp., Pct 4",President,,Tulsi Gabbard,DEM,1,1,0
Bay,"Monitor Twp., Pct 4",President,,Amy Klobuchar,DEM,3,0,3
Bay,"Monitor Twp., Pct 4",President,,Bernie Sanders,DEM,52,41,11
Bay,"Monitor Twp., Pct 4",President,,Joe Sestak,DEM,0,0,0
Bay,"Monitor Twp., Pct 4",President,,Tom Steyer,DEM,4,0,4
Bay,"Monitor Twp., Pct 4",President,,Elizabeth Warren,DEM,3,0,3
Bay,"Monitor Twp., Pct 4",President,,Marianne Williamson,DEM,0,0,0
Bay,"Monitor Twp., Pct 4",President,,Andrew Yang,DEM,2,0,2
Bay,"Monitor Twp., Pct 4",President,,Uncommitted,DEM,9,0,9
Bay,"Monitor Twp., Pct 4",President,,Write-In Totals,DEM,0,0,0
Bay,"Monitor Twp., Pct 4",President,,Mark Sanford,REP,0,0,0
Bay,"Monitor Twp., Pct 4",President,,Donald J. Trump,REP,179,46,133
Bay,"Monitor Twp., Pct 4",President,,Joe Walsh,REP,0,0,0
Bay,"Monitor Twp., Pct 4",President,,Bill Weld,REP,3,0,3
Bay,"Monitor Twp., Pct 4",President,,Uncommitted,REP,9,3,6
Bay,"Monitor Twp., Pct 4",President,,Write-In Totals,REP,0,0,0
Bay,"Monitor Twp., Pct 5",Registered Voters,,,,1766,,
Bay,"Monitor Twp., Pct 5",Ballots Cast,,,,474,260,214
Bay,"Monitor Twp., Pct 5",Ballots Cast,,,DEM,308,184,124
Bay,"Monitor Twp., Pct 5",Ballots Cast,,,REP,166,76,90
Bay,"Monitor Twp., Pct 5",Ballots Cast,,,NPA,0,0,0
Bay,"Monitor Twp., Pct 5",Ballots Cast Blank,,,,0,0,0
Bay,"Monitor Twp., Pct 5",President,,Michael Bennet,DEM,1,0,1
Bay,"Monitor Twp., Pct 5",President,,Joe Biden,DEM,186,116,70
Bay,"Monitor Twp., Pct 5",President,,Michael R. Bloomberg,DEM,16,2,14
Bay,"Monitor Twp., Pct 5",President,,Cory Booker,DEM,0,0,0
Bay,"Monitor Twp., Pct 5",President,,Pete Buttigieg,DEM,0,0,0
Bay,"Monitor Twp., Pct 5",President,,Julian Castro,DEM,0,0,0
Bay,"Monitor Twp., Pct 5",President,,John Delaney,DEM,0,0,0
Bay,"Monitor Twp., Pct 5",President,,Tulsi Gabbard,DEM,3,3,0
Bay,"Monitor Twp., Pct 5",President,,Amy Klobuchar,DEM,0,0,0
Bay,"Monitor Twp., Pct 5",President,,Bernie Sanders,DEM,80,59,21
Bay,"Monitor Twp., Pct 5",President,,Joe Sestak,DEM,0,0,0
Bay,"Monitor Twp., Pct 5",President,,Tom Steyer,DEM,2,1,1
Bay,"Monitor Twp., Pct 5",President,,Elizabeth Warren,DEM,3,0,3
Bay,"Monitor Twp., Pct 5",President,,Marianne Williamson,DEM,0,0,0
Bay,"Monitor Twp., Pct 5",President,,Andrew Yang,DEM,4,2,2
Bay,"Monitor Twp., Pct 5",President,,Uncommitted,DEM,12,1,11
Bay,"Monitor Twp., Pct 5",President,,Write-In Totals,DEM,0,0,0
Bay,"Monitor Twp., Pct 5",President,,Mark Sanford,REP,2,1,1
Bay,"Monitor Twp., Pct 5",President,,Donald J. Trump,REP,155,71,84
Bay,"Monitor Twp., Pct 5",President,,Joe Walsh,REP,0,0,0
Bay,"Monitor Twp., Pct 5",President,,Bill Weld,REP,3,3,0
Bay,"Monitor Twp., Pct 5",President,,Uncommitted,REP,6,1,5
Bay,"Monitor Twp., Pct 5",President,,Write-In Totals,REP,0,0,0
Bay,"Monitor Twp., Pct 6",Registered Voters,,,,1002,,
Bay,"Monitor Twp., Pct 6",Ballots Cast,,,,330,178,152
Bay,"Monitor Twp., Pct 6",Ballots Cast,,,DEM,195,121,74
Bay,"Monitor Twp., Pct 6",Ballots Cast,,,REP,135,57,78
Bay,"Monitor Twp., Pct 6",Ballots Cast,,,NPA,0,0,0
Bay,"Monitor Twp., Pct 6",Ballots Cast Blank,,,,0,0,0
Bay,"Monitor Twp., Pct 6",President,,Michael Bennet,DEM,3,2,1
Bay,"Monitor Twp., Pct 6",President,,Joe Biden,DEM,119,79,40
Bay,"Monitor Twp., Pct 6",President,,Michael R. Bloomberg,DEM,12,0,12
Bay,"Monitor Twp., Pct 6",President,,Cory Booker,DEM,0,0,0
Bay,"Monitor Twp., Pct 6",President,,Pete Buttigieg,DEM,5,0,5
Bay,"Monitor Twp., Pct 6",President,,Julian Castro,DEM,0,0,0
Bay,"Monitor Twp., Pct 6",President,,John Delaney,DEM,1,1,0
Bay,"Monitor Twp., Pct 6",President,,Tulsi Gabbard,DEM,2,1,1
Bay,"Monitor Twp., Pct 6",President,,Amy Klobuchar,DEM,4,0,4
Bay,"Monitor Twp., Pct 6",President,,Bernie Sanders,DEM,39,34,5
Bay,"Monitor Twp., Pct 6",President,,Joe Sestak,DEM,2,2,0
Bay,"Monitor Twp., Pct 6",President,,Tom Steyer,DEM,0,0,0
Bay,"Monitor Twp., Pct 6",President,,Elizabeth Warren,DEM,4,2,2
Bay,"Monitor Twp., Pct 6",President,,Marianne Williamson,DEM,0,0,0
Bay,"Monitor Twp., Pct 6",President,,Andrew Yang,DEM,0,0,0
Bay,"Monitor Twp., Pct 6",President,,Uncommitted,DEM,3,0,3
Bay,"Monitor Twp., Pct 6",President,,Write-In Totals,DEM,1,0,1
Bay,"Monitor Twp., Pct 6",President,,Mark Sanford,REP,0,0,0
Bay,"Monitor Twp., Pct 6",President,,Donald J. Trump,REP,128,57,71
Bay,"Monitor Twp., Pct 6",President,,Joe Walsh,REP,0,0,0
Bay,"Monitor Twp., Pct 6",President,,Bill Weld,REP,1,0,1
Bay,"Monitor Twp., Pct 6",President,,Uncommitted,REP,6,0,6
Bay,"Monitor Twp., Pct 6",President,,Write-In Totals,REP,0,0,0
Bay,"Mt. Forest Twp., Pct 1",Registered Voters,,,,1102,,
Bay,"Mt. Forest Twp., Pct 1",Ballots Cast,,,,233,233,0
Bay,"Mt. Forest Twp., Pct 1",Ballots Cast,,,DEM,125,125,0
Bay,"Mt. Forest Twp., Pct 1",Ballots Cast,,,REP,108,108,0
Bay,"Mt. Forest Twp., Pct 1",Ballots Cast,,,NPA,0,0,0
Bay,"Mt. Forest Twp., Pct 1",Ballots Cast Blank,,,,0,0,0
Bay,"Mt. Forest Twp., Pct 1",President,,Michael Bennet,DEM,1,1,0
Bay,"Mt. Forest Twp., Pct 1",President,,Joe Biden,DEM,71,71,0
Bay,"Mt. Forest Twp., Pct 1",President,,Michael R. Bloomberg,DEM,8,8,0
Bay,"Mt. Forest Twp., Pct 1",President,,Cory Booker,DEM,1,1,0
Bay,"Mt. Forest Twp., Pct 1",President,,Pete Buttigieg,DEM,3,3,0
Bay,"Mt. Forest Twp., Pct 1",President,,Julian Castro,DEM,0,0,0
Bay,"Mt. Forest Twp., Pct 1",President,,John Delaney,DEM,1,1,0
Bay,"Mt. Forest Twp., Pct 1",President,,Tulsi Gabbard,DEM,3,3,0
Bay,"Mt. Forest Twp., Pct 1",President,,Amy Klobuchar,DEM,1,1,0
Bay,"Mt. Forest Twp., Pct 1",President,,Bernie Sanders,DEM,34,34,0
Bay,"Mt. Forest Twp., Pct 1",President,,Joe Sestak,DEM,0,0,0
Bay,"Mt. Forest Twp., Pct 1",President,,Tom Steyer,DEM,0,0,0
Bay,"Mt. Forest Twp., Pct 1",President,,Elizabeth Warren,DEM,2,2,0
Bay,"Mt. Forest Twp., Pct 1",President,,Marianne Williamson,DEM,0,0,0
Bay,"Mt. Forest Twp., Pct 1",President,,Andrew Yang,DEM,0,0,0
Bay,"Mt. Forest Twp., Pct 1",President,,Uncommitted,DEM,0,0,0
Bay,"Mt. Forest Twp., Pct 1",President,,Write-In Totals,DEM,0,0,0
Bay,"Mt. Forest Twp., Pct 1",President,,Mark Sanford,REP,1,1,0
Bay,"Mt. Forest Twp., Pct 1",President,,Donald J. Trump,REP,105,105,0
Bay,"Mt. Forest Twp., Pct 1",President,,Joe Walsh,REP,0,0,0
Bay,"Mt. Forest Twp., Pct 1",President,,Bill Weld,REP,0,0,0
Bay,"Mt. Forest Twp., Pct 1",President,,Uncommitted,REP,2,2,0
Bay,"Mt. Forest Twp., Pct 1",President,,Write-In Totals,REP,0,0,0
Bay,"Pinconning Twp., Pct 1",Registered Voters,,,,1821,,
Bay,"Pinconning Twp., Pct 1",Ballots Cast,,,,468,468,0
Bay,"Pinconning Twp., Pct 1",Ballots Cast,,,DEM,271,271,0
Bay,"Pinconning Twp., Pct 1",Ballots Cast,,,REP,195,195,0
Bay,"Pinconning Twp., Pct 1",Ballots Cast,,,NPA,2,2,0
Bay,"Pinconning Twp., Pct 1",Ballots Cast Blank,,,,1,1,0
Bay,"Pinconning Twp., Pct 1",President,,Michael Bennet,DEM,0,0,0
Bay,"Pinconning Twp., Pct 1",President,,Joe Biden,DEM,145,145,0
Bay,"Pinconning Twp., Pct 1",President,,Michael R. Bloomberg,DEM,6,6,0
Bay,"Pinconning Twp., Pct 1",President,,Cory Booker,DEM,0,0,0
Bay,"Pinconning Twp., Pct 1",President,,Pete Buttigieg,DEM,6,6,0
Bay,"Pinconning Twp., Pct 1",President,,Julian Castro,DEM,0,0,0
Bay,"Pinconning Twp., Pct 1",President,,John Delaney,DEM,0,0,0
Bay,"Pinconning Twp., Pct 1",President,,Tulsi Gabbard,DEM,2,2,0
Bay,"Pinconning Twp., Pct 1",President,,Amy Klobuchar,DEM,1,1,0
Bay,"Pinconning Twp., Pct 1",President,,Bernie Sanders,DEM,101,101,0
Bay,"Pinconning Twp., Pct 1",President,,Joe Sestak,DEM,0,0,0
Bay,"Pinconning Twp., Pct 1",President,,Tom Steyer,DEM,0,0,0
Bay,"Pinconning Twp., Pct 1",President,,Elizabeth Warren,DEM,2,2,0
Bay,"Pinconning Twp., Pct 1",President,,Marianne Williamson,DEM,0,0,0
Bay,"Pinconning Twp., Pct 1",President,,Andrew Yang,DEM,0,0,0
Bay,"Pinconning Twp., Pct 1",President,,Uncommitted,DEM,8,8,0
Bay,"Pinconning Twp., Pct 1",President,,Write-In Totals,DEM,0,0,0
Bay,"Pinconning Twp., Pct 1",President,,Mark Sanford,REP,2,2,0
Bay,"Pinconning Twp., Pct 1",President,,Donald J. Trump,REP,183,183,0
Bay,"Pinconning Twp., Pct 1",President,,Joe Walsh,REP,0,0,0
Bay,"Pinconning Twp., Pct 1",President,,Bill Weld,REP,2,2,0
Bay,"Pinconning Twp., Pct 1",President,,Uncommitted,REP,7,7,0
Bay,"Pinconning Twp., Pct 1",President,,Write-In Totals,REP,0,0,0
Bay,"Portsmouth Twp., Pct 1",Registered Voters,,,,1168,,
Bay,"Portsmouth Twp., Pct 1",Ballots Cast,,,,373,201,172
Bay,"Portsmouth Twp., Pct 1",Ballots Cast,,,DEM,243,146,97
Bay,"Portsmouth Twp., Pct 1",Ballots Cast,,,REP,130,55,75
Bay,"Portsmouth Twp., Pct 1",Ballots Cast,,,NPA,0,0,0
Bay,"Portsmouth Twp., Pct 1",Ballots Cast Blank,,,,1,0,1
Bay,"Portsmouth Twp., Pct 1",President,,Michael Bennet,DEM,0,0,0
Bay,"Portsmouth Twp., Pct 1",President,,Joe Biden,DEM,143,92,51
Bay,"Portsmouth Twp., Pct 1",President,,Michael R. Bloomberg,DEM,16,0,16
Bay,"Portsmouth Twp., Pct 1",President,,Cory Booker,DEM,0,0,0
Bay,"Portsmouth Twp., Pct 1",President,,Pete Buttigieg,DEM,4,1,3
Bay,"Portsmouth Twp., Pct 1",President,,Julian Castro,DEM,0,0,0
Bay,"Portsmouth Twp., Pct 1",President,,John Delaney,DEM,1,0,1
Bay,"Portsmouth Twp., Pct 1",President,,Tulsi Gabbard,DEM,3,2,1
Bay,"Portsmouth Twp., Pct 1",President,,Amy Klobuchar,DEM,4,1,3
Bay,"Portsmouth Twp., Pct 1",President,,Bernie Sanders,DEM,63,48,15
Bay,"Portsmouth Twp., Pct 1",President,,Joe Sestak,DEM,0,0,0
Bay,"Portsmouth Twp., Pct 1",President,,Tom Steyer,DEM,1,0,1
Bay,"Portsmouth Twp., Pct 1",President,,Elizabeth Warren,DEM,2,0,2
Bay,"Portsmouth Twp., Pct 1",President,,Marianne Williamson,DEM,0,0,0
Bay,"Portsmouth Twp., Pct 1",President,,Andrew Yang,DEM,0,0,0
Bay,"Portsmouth Twp., Pct 1",President,,Uncommitted,DEM,4,2,2
Bay,"Portsmouth Twp., Pct 1",President,,Write-In Totals,DEM,0,0,0
Bay,"Portsmouth Twp., Pct 1",President,,Mark Sanford,REP,4,2,2
Bay,"Portsmouth Twp., Pct 1",President,,Donald J. Trump,REP,119,52,67
Bay,"Portsmouth Twp., Pct 1",President,,Joe Walsh,REP,0,0,0
Bay,"Portsmouth Twp., Pct 1",President,,Bill Weld,REP,1,0,1
Bay,"Portsmouth Twp., Pct 1",President,,Uncommitted,REP,6,1,5
Bay,"Portsmouth Twp., Pct 1",President,,Write-In Totals,REP,0,0,0
Bay,"Portsmouth Twp., Pct 2",Registered Voters,,,,1598,,
Bay,"Portsmouth Twp., Pct 2",Ballots Cast,,,,473,241,232
Bay,"Portsmouth Twp., Pct 2",Ballots Cast,,,DEM,319,182,137
Bay,"Portsmouth Twp., Pct 2",Ballots Cast,,,REP,154,59,95
Bay,"Portsmouth Twp., Pct 2",Ballots Cast,,,NPA,0,0,0
Bay,"Portsmouth Twp., Pct 2",Ballots Cast Blank,,,,2,0,2
Bay,"Portsmouth Twp., Pct 2",President,,Michael Bennet,DEM,1,0,1
Bay,"Portsmouth Twp., Pct 2",President,,Joe Biden,DEM,163,101,62
Bay,"Portsmouth Twp., Pct 2",President,,Michael R. Bloomberg,DEM,28,0,28
Bay,"Portsmouth Twp., Pct 2",President,,Cory Booker,DEM,0,0,0
Bay,"Portsmouth Twp., Pct 2",President,,Pete Buttigieg,DEM,12,0,12
Bay,"Portsmouth Twp., Pct 2",President,,Julian Castro,DEM,1,0,1
Bay,"Portsmouth Twp., Pct 2",President,,John Delaney,DEM,0,0,0
Bay,"Portsmouth Twp., Pct 2",President,,Tulsi Gabbard,DEM,0,0,0
Bay,"Portsmouth Twp., Pct 2",President,,Amy Klobuchar,DEM,2,0,2
Bay,"Portsmouth Twp., Pct 2",President,,Bernie Sanders,DEM,98,80,18
Bay,"Portsmouth Twp., Pct 2",President,,Joe Sestak,DEM,0,0,0
Bay,"Portsmouth Twp., Pct 2",President,,Tom Steyer,DEM,0,0,0
Bay,"Portsmouth Twp., Pct 2",President,,Elizabeth Warren,DEM,7,1,6
Bay,"Portsmouth Twp., Pct 2",President,,Marianne Williamson,DEM,0,0,0
Bay,"Portsmouth Twp., Pct 2",President,,Andrew Yang,DEM,0,0,0
Bay,"Portsmouth Twp., Pct 2",President,,Uncommitted,DEM,6,0,6
Bay,"Portsmouth Twp., Pct 2",President,,Write-In Totals,DEM,0,0,0
Bay,"Portsmouth Twp., Pct 2",President,,Mark Sanford,REP,1,1,0
Bay,"Portsmouth Twp., Pct 2",President,,Donald J. Trump,REP,146,57,89
Bay,"Portsmouth Twp., Pct 2",President,,Joe Walsh,REP,0,0,0
Bay,"Portsmouth Twp., Pct 2",President,,Bill Weld,REP,0,0,0
Bay,"Portsmouth Twp., Pct 2",President,,Uncommitted,REP,5,1,4
Bay,"Portsmouth Twp., Pct 2",President,,Write-In Totals,REP,0,0,0
Bay,"Williams Twp., Pct 1",Registered Voters,,,,1942,,
Bay,"Williams Twp., Pct 1",Ballots Cast,,,,539,368,171
Bay,"Williams Twp., Pct 1",Ballots Cast,,,DEM,335,246,89
Bay,"Williams Twp., Pct 1",Ballots Cast,,,REP,204,122,82
Bay,"Williams Twp., Pct 1",Ballots Cast,,,NPA,0,0,0
Bay,"Williams Twp., Pct 1",Ballots Cast Blank,,,,1,0,1
Bay,"Williams Twp., Pct 1",President,,Michael Bennet,DEM,2,1,1
Bay,"Williams Twp., Pct 1",President,,Joe Biden,DEM,182,137,45
Bay,"Williams Twp., Pct 1",President,,Michael R. Bloomberg,DEM,17,1,16
Bay,"Williams Twp., Pct 1",President,,Cory Booker,DEM,0,0,0
Bay,"Williams Twp., Pct 1",President,,Pete Buttigieg,DEM,6,0,6
Bay,"Williams Twp., Pct 1",President,,Julian Castro,DEM,0,0,0
Bay,"Williams Twp., Pct 1",President,,John Delaney,DEM,0,0,0
Bay,"Williams Twp., Pct 1",President,,Tulsi Gabbard,DEM,1,1,0
Bay,"Williams Twp., Pct 1",President,,Amy Klobuchar,DEM,4,1,3
Bay,"Williams Twp., Pct 1",President,,Bernie Sanders,DEM,111,100,11
Bay,"Williams Twp., Pct 1",President,,Joe Sestak,DEM,0,0,0
Bay,"Williams Twp., Pct 1",President,,Tom Steyer,DEM,1,0,1
Bay,"Williams Twp., Pct 1",President,,Elizabeth Warren,DEM,4,4,0
Bay,"Williams Twp., Pct 1",President,,Marianne Williamson,DEM,0,0,0
Bay,"Williams Twp., Pct 1",President,,Andrew Yang,DEM,0,0,0
Bay,"Williams Twp., Pct 1",President,,Uncommitted,DEM,5,0,5
Bay,"Williams Twp., Pct 1",President,,Write-In Totals,DEM,0,0,0
Bay,"Williams Twp., Pct 1",President,,Mark Sanford,REP,0,0,0
Bay,"Williams Twp., Pct 1",President,,Donald J. Trump,REP,198,121,77
Bay,"Williams Twp., Pct 1",President,,Joe Walsh,REP,0,0,0
Bay,"Williams Twp., Pct 1",President,,Bill Weld,REP,0,0,0
Bay,"Williams Twp., Pct 1",President,,Uncommitted,REP,4,1,3
Bay,"Williams Twp., Pct 1",President,,Write-In Totals,REP,1,0,1
Bay,"Williams Twp., Pct 2",Registered Voters,,,,1479,,
Bay,"Williams Twp., Pct 2",Ballots Cast,,,,371,265,106
Bay,"Williams Twp., Pct 2",Ballots Cast,,,DEM,244,186,58
Bay,"Williams Twp., Pct 2",Ballots Cast,,,REP,127,79,48
Bay,"Williams Twp., Pct 2",Ballots Cast,,,NPA,0,0,0
Bay,"Williams Twp., Pct 2",Ballots Cast Blank,,,,1,0,1
Bay,"Williams Twp., Pct 2",President,,Michael Bennet,DEM,0,0,0
Bay,"Williams Twp., Pct 2",President,,Joe Biden,DEM,125,92,33
Bay,"Williams Twp., Pct 2",President,,Michael R. Bloomberg,DEM,6,1,5
Bay,"Williams Twp., Pct 2",President,,Cory Booker,DEM,0,0,0
Bay,"Williams Twp., Pct 2",President,,Pete Buttigieg,DEM,1,0,1
Bay,"Williams Twp., Pct 2",President,,Julian Castro,DEM,0,0,0
Bay,"Williams Twp., Pct 2",President,,John Delaney,DEM,0,0,0
Bay,"Williams Twp., Pct 2",President,,Tulsi Gabbard,DEM,0,0,0
Bay,"Williams Twp., Pct 2",President,,Amy Klobuchar,DEM,1,0,1
Bay,"Williams Twp., Pct 2",President,,Bernie Sanders,DEM,101,89,12
Bay,"Williams Twp., Pct 2",President,,Joe Sestak,DEM,0,0,0
Bay,"Williams Twp., Pct 2",President,,Tom Steyer,DEM,0,0,0
Bay,"Williams Twp., Pct 2",President,,Elizabeth Warren,DEM,3,1,2
Bay,"Williams Twp., Pct 2",President,,Marianne Williamson,DEM,0,0,0
Bay,"Williams Twp., Pct 2",President,,Andrew Yang,DEM,0,0,0
Bay,"Williams Twp., Pct 2",President,,Uncommitted,DEM,7,3,4
Bay,"Williams Twp., Pct 2",President,,Write-In Totals,DEM,0,0,0
Bay,"Williams Twp., Pct 2",President,,Mark Sanford,REP,0,0,0
Bay,"Williams Twp., Pct 2",President,,Donald J. Trump,REP,121,76,45
Bay,"Williams Twp., Pct 2",President,,Joe Walsh,REP,0,0,0
Bay,"Williams Twp., Pct 2",President,,Bill Weld,REP,0,0,0
Bay,"Williams Twp., Pct 2",President,,Uncommitted,REP,5,3,2
Bay,"Williams Twp., Pct 2",President,,Write-In Totals,REP,0,0,0
Bay,"Williams Twp., Pct 3",Registered Voters,,,,533,,
Bay,"Williams Twp., Pct 3",Ballots Cast,,,,143,88,55
Bay,"Williams Twp., Pct 3",Ballots Cast,,,DEM,82,52,30
Bay,"Williams Twp., Pct 3",Ballots Cast,,,REP,61,36,25
Bay,"Williams Twp., Pct 3",Ballots Cast,,,NPA,0,0,0
Bay,"Williams Twp., Pct 3",Ballots Cast Blank,,,,0,0,0
Bay,"Williams Twp., Pct 3",President,,Michael Bennet,DEM,0,0,0
Bay,"Williams Twp., Pct 3",President,,Joe Biden,DEM,45,24,21
Bay,"Williams Twp., Pct 3",President,,Michael R. Bloomberg,DEM,3,1,2
Bay,"Williams Twp., Pct 3",President,,Cory Booker,DEM,0,0,0
Bay,"Williams Twp., Pct 3",President,,Pete Buttigieg,DEM,1,0,1
Bay,"Williams Twp., Pct 3",President,,Julian Castro,DEM,0,0,0
Bay,"Williams Twp., Pct 3",President,,John Delaney,DEM,0,0,0
Bay,"Williams Twp., Pct 3",President,,Tulsi Gabbard,DEM,0,0,0
Bay,"Williams Twp., Pct 3",President,,Amy Klobuchar,DEM,0,0,0
Bay,"Williams Twp., Pct 3",President,,Bernie Sanders,DEM,30,25,5
Bay,"Williams Twp., Pct 3",President,,Joe Sestak,DEM,0,0,0
Bay,"Williams Twp., Pct 3",President,,Tom Steyer,DEM,0,0,0
Bay,"Williams Twp., Pct 3",President,,Elizabeth Warren,DEM,0,0,0
Bay,"Williams Twp., Pct 3",President,,Marianne Williamson,DEM,0,0,0
Bay,"Williams Twp., Pct 3",President,,Andrew Yang,DEM,0,0,0
Bay,"Williams Twp., Pct 3",President,,Uncommitted,DEM,3,2,1
Bay,"Williams Twp., Pct 3",President,,Write-In Totals,DEM,0,0,0
Bay,"Williams Twp., Pct 3",President,,Mark Sanford,REP,0,0,0
Bay,"Williams Twp., Pct 3",President,,Donald J. Trump,REP,58,35,23
Bay,"Williams Twp., Pct 3",President,,Joe Walsh,REP,0,0,0
Bay,"Williams Twp., Pct 3",President,,Bill Weld,REP,0,0,0
Bay,"Williams Twp., Pct 3",President,,Uncommitted,REP,3,1,2
Bay,"Williams Twp., Pct 3",President,,Write-In Totals,REP,0,0,0
